certificates,company,description,direct_placement,eeo,eeo_settings,end_date,end_date_readable,end_date_str,experience,facilities,healthcare_data,job_id,job_udfs,licenses,location,main_location,other_locations,page_number,pay_frequency,pay_rate,position_type,post_date,post_date_readable,post_date_str,primary_recruiter_email,primary_recruiter_name,primary_recruiter_phone,ref_no,request_type,scraped_at,screening_enabled,screenings,source_company,source_url,source_url_base,start_date,start_date_readable,start_date_str,title,working_remote
{},Confidential,"Duties:  			  			The Registered Nurse (RN) plans and provides comprehensive nursing care including, but not limited to, executing Licensed Independent Provider&#39;s orders, dispensing and administering medications, and assisting Licensed Independent Provider in examinations and treatment of patients. Applies nursing and supervisory techniques required in the care, treatment and referrals of inmat...",0,{},{},1760155200000,2025-10-11 00:00:00,,,[],{},30588336,[],{},"Pahrump, NV",,[],,,,,1751299905000,2025-06-30 12:11:45,,,,,25-00130,getmore,113451.764576416,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1752465600000,2025-07-14 00:00:00,,Registered Nurse (RN),
{},Confidential,"Duties:  			  			The Registered Nurse (RN) plans and provides comprehensive nursing care including, but not limited to, executing Licensed Independent Provider&#39;s orders, dispensing and administering medications, and assisting Licensed Independent Provider in examinations and treatment of patients. Applies nursing and supervisory techniques required in the care, treatment and referrals of inmat...",0,{},{},1760155200000,2025-10-11 00:00:00,,,[],{},30588294,[],{},"Pahrump, NV",,[],,,,,1751299646000,2025-06-30 12:07:26,,,,,25-00129,getmore,113451.7646605,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1752465600000,2025-07-14 00:00:00,,Registered Nurse (RN),
{},Confidential,"Duties:  			  			The Licensed Practical Nurse is responsible for the performances of basic nursing duties to include execution of physician orders, operation of pill call, operation of sick call, and assisting the physician in examinations and treatments and performs technical/clinical procedures within the scope of his/her license. Assists in the professional management of the facility medical de...",0,{},{},1760155200000,2025-10-11 00:00:00,,,[],{},30588194,[],{},"Pahrump, NV",,[],,,,,1751299038000,2025-06-30 11:57:18,,,,,25-00128,getmore,113451.764701583,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1752465600000,2025-07-14 00:00:00,,Licensed Practical Nurse (LPN),
{},Confidential,"Duties:  			  			The Licensed Practical Nurse is responsible for the performances of basic nursing duties to include execution of physician orders, operation of pill call, operation of sick call, and assisting the physician in examinations and treatments and performs technical/clinical procedures within the scope of his/her license. Assists in the professional management of the facility medical de...",0,{},{},1760155200000,2025-10-11 00:00:00,,,[],{},30588141,[],{},"Pahrump, NV",,[],,,,,1751298659000,2025-06-30 11:50:59,,,,,25-00127,getmore,113451.764740791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1752465600000,2025-07-14 00:00:00,,Licensed Practical Nurse (LPN),
{},Confidential,"Duties:   The Registered Nurse (RN) plans and provides comprehensive nursing care including, but not limited to, executing Licensed Independent Provider&#39;s orders, dispensing and administering medications, and assisting Licensed Independent Provider in examinations and treatment of patients. Applies nursing and supervisory techniques required in the care, treatment and referrals of inmates/resi...",0,{},{},1756526400000,2025-08-30 00:00:00,,,[],{},30549954,[],{},"Eden, TX",,[],,,,,1750774701000,2025-06-24 10:18:21,,,,,25-00126,getmore,113451.764779,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1751860800000,2025-07-07 00:00:00,,Registered Nurse (RN),
{},Confidential,"Duties:   			   			 The Licensed Practical Nurse is responsible for the performances of basic nursing duties to include execution of physician orders, operation of pill call, operation of sick call, and assisting the physician in examinations and treatments and performs technical/clinical procedures within the scope of his/her license. Assists in the professional management of the facility medical...",0,{},{},1755921600000,2025-08-23 00:00:00,,,[],{},30522893,[],{},"Cushing, OK",,[],,,,,1750257371000,2025-06-18 10:36:11,,,,,25-00125,getmore,113451.764818125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1751256000000,2025-06-30 00:00:00,,Licensed Practical Nurse (LPN),
{},Confidential,"Duties:  			  			The Registered Nurse (RN) plans and provides comprehensive nursing care including, but not limited to, executing Licensed Independent Provider&#39;s orders, dispensing and administering medications, and assisting Licensed Independent Provider in examinations and treatment of patients. Applies nursing and supervisory techniques required in the care, treatment and referrals of inmat...",0,{},{},1758945600000,2025-09-27 00:00:00,,,[],{},30515083,[],{},"Estancia, NM",,[],,,,,1750170616000,2025-06-17 10:30:16,,,,,25-00124,getmore,113451.764856375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1751256000000,2025-06-30 00:00:00,,Registered Nurse (RN),
{},Confidential,"Duties:  			  			The Licensed Practical Nurse is responsible for the performances of basic nursing duties to include execution of physician orders, operation of pill call, operation of sick call, and assisting the physician in examinations and treatments and performs technical/clinical procedures within the scope of his/her license. Assists in the professional management of the facility medical de...",0,{},{},1758945600000,2025-09-27 00:00:00,,,[],{},30514998,[],{},"Estancia, NM",,[],,,,,1750170220000,2025-06-17 10:23:40,,,,,25-00123,getmore,113451.764894166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1751256000000,2025-06-30 00:00:00,,Licensed Practical Nurse (LPN),
{},Confidential,"Job Title: Psychologist   Location: 2520 Union Springs Road,Whiteville, TN         Duties:   The Psychologist plans and implements all professional psychological service programs of a non-medical nature in the facility. Coordinates and directs the activities of personnel engaged in providing psychological services to inmates/residents.      Skills:      	The successful candidate should be able to ...",0,{},{},1749873600000,2025-06-14 00:00:00,,,[],{},30475810,[],{},"Whiteville, TN",,[],,,,,1749570309000,2025-06-10 11:45:09,,,,,25-00122,getmore,113451.764948166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1741579200000,2025-03-10 00:00:00,,Psychologist,
{},Confidential,"Job Tittle-Registered Nurse (RN)      Duties:&nbsp;&nbsp; &nbsp;   The Registered Nurse (RN) plans and provides comprehensive nursing care including, but not limited to, executing Licensed Independent Provider&#39;s orders, dispensing and administering medications, and assisting Licensed Independent Provider in examinations and treatment of patients. Applies nursing and supervisory techniques requ...",0,{},{},1757736000000,2025-09-13 00:00:00,,,[],{},30450028,[],{},"Whiteville, TN",,[],,,,,1749129685000,2025-06-05 09:21:25,,,,,25-00121,getmore,113451.764988791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1750046400000,2025-06-16 00:00:00,,Registered Nurse (RN),
{},Confidential,"Job Title:Registered Nurse (RN)         Job Category:Health Services - Travel         Job Code:Registered Nurse (RN):Registered Nurse (RN)                           Duties:          The Registered Nurse (RN) plans and provides comprehensive nursing care including, but not limited to, executing Licensed Independent Provider's orders, dispensing and administering medications, and assisting Licensed ...",0,{},{},1755316800000,2025-08-16 00:00:00,,,[],{},30443842,[],{},"Cushing, OK",,[],,,,,1749052310000,2025-06-04 11:51:50,,,,,25-00120,getmore,113451.765027291,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1750651200000,2025-06-23 00:00:00,,Registered Nurse (RN),
{},Confidential,"Duties:    			    			    &quot;In our organization, these professionals are placed in the position of Mental Health Coordinator to plan and provide clinical mental health services of a non-medical nature in the facility.      			  The successful candidate should be able to perform ALL of the following functions at a pace and level of performance consistent with the actual job performance requireme...",0,{},{},1757736000000,2025-09-13 00:00:00,,,[],{},30443824,[],{},"Eden, TX",,[],,,,,1749052239000,2025-06-04 11:50:39,,,,,25-00119,getmore,113451.765064041,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1750046400000,2025-06-16 00:00:00,,"Mental Health Coordinator - LPC, LCSW, LMFT",
{},Confidential,"Duties:   			   			  &quot;In our organization, these professionals are placed in the position of Mental Health Coordinator to plan and provide clinical mental health services of a non-medical nature in the facility.     			 The successful candidate should be able to perform ALL of the following functions at a pace and level of performance consistent with the actual job performance requirements. &...",0,{},{},1757736000000,2025-09-13 00:00:00,,,[],{},30443760,[],{},"Leavenworth, KS",,[],,,,,1749051908000,2025-06-04 11:45:08,,,,,25-00118,getmore,113451.765100958,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1749009600000,2025-06-04 00:00:00,,"Mental Health Coordinator - LPC, LCSW, LMFT",
{},Confidential,"Job Title: Licensed Practical Nurse (LPN)     Job Code: Licensed Practical Nurse (LPN):Licensed Practical Nurse (LPN)                Duties:        The Licensed Practical Nurse is responsible for the performances of basic nursing duties to include execution of physician orders, operation of pill call, operation of sick call, and assisting the physician in examinations and treatments and performs t...",0,{},{},1755316800000,2025-08-16 00:00:00,,,[],{},30443747,[],{},"Cushing, OK",,[],,,,,1749051869000,2025-06-04 11:44:29,,,,,25-00117,getmore,113451.765137083,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=221&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1750651200000,2025-06-23 00:00:00,,Licensed Practical Nurse (LPN),
{},Confidential,Duties:   			   			 The Psychologist plans and implements all professional psychological service programs of a non-medical nature in the facility. Coordinates and directs the activities of personnel engaged in providing psychological services to inmates/residents.   			   		   		   			 Skills:   			   			 The successful candidate should be able to perform ALL of the following functions at a pace a...,0,{},{},1761969600000,2025-11-01 00:00:00,,,[],{},30443682,[],{},"Mason, TN",,[],,,,,1749051611000,2025-06-04 11:40:11,,,,,25-00116,getmore,113457.816556458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1754280000000,2025-08-04 00:00:00,,Psychologist,
{},Confidential,Duties:     			     			   The Psychologist plans and implements all professional psychological service programs of a non-medical nature in the facility. Coordinates and directs the activities of personnel engaged in providing psychological services to inmates/residents.     			     		     		     			   Skills:     			     			   The successful candidate should be able to perform ALL of the following...,0,{},{},1759550400000,2025-10-04 00:00:00,,,[],{},30443619,[],{},"California City, CA",,[],,,,,1749051255000,2025-06-04 11:34:15,,,,,25-00115,getmore,113457.816680708,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1751860800000,2025-07-07 00:00:00,,Psychologist,
{},Confidential,Duties:   			   			 The Psychologist plans and implements all professional psychological service programs of a non-medical nature in the facility. Coordinates and directs the activities of personnel engaged in providing psychological services to inmates/residents.   			   		   		   			 Skills:   			   			 The successful candidate should be able to perform ALL of the following functions at a pace a...,0,{},{},1759550400000,2025-10-04 00:00:00,,,[],{},30443583,[],{},"Leavenworth, KS",,[],,,,,1749050867000,2025-06-04 11:27:47,,,,,25-00114,getmore,113457.816725791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1751860800000,2025-07-07 00:00:00,,Psychologist,
{},Confidential,"Job Title: Mental Health Coordinator - LPC, LCSW, LMFT         Department: 504 : Cibola         Job Category: Health Services - Travel         Job Code: Mental Health Coordinator - LPC, LCSW, LMFT:Mental Health Coordinator - LPC, LCSW, LMFT                                 Duties:                   	      &quot;In our organization, these professionals are placed in the position of Mental Health Coo...",0,{},{},0,,,,[],{},30443528,[],{},"Milan, NM",,[],,,,,1749050444000,2025-06-04 11:20:44,,,,,25-00113,getmore,113457.816765208,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1749009600000,2025-06-04 00:00:00,,"Mental Health Coordinator - LPC, LCSW, LMFT",
{},Confidential,"Duties:   			   			  &quot;In our organization, these professionals are placed in the position of Mental Health Coordinator to plan and provide clinical mental health services of a non-medical nature in the facility.     			 The successful candidate should be able to perform ALL of the following functions at a pace and level of performance consistent with the actual job performance requirements. &...",0,{},{},1761969600000,2025-11-01 00:00:00,,,[],{},30443516,[],{},"Mason, TN",,[],,,,,1749050335000,2025-06-04 11:18:55,,,,,25-00112,getmore,113457.8167965,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1754280000000,2025-08-04 00:00:00,,"Mental Health Coordinator - LPC, LCSW, LMFT",
{},Confidential,"Duties:    			    			    &quot;In our organization, these professionals are placed in the position of Mental Health Coordinator to plan and provide clinical mental health services of a non-medical nature in the facility.      			  The successful candidate should be able to perform ALL of the following functions at a pace and level of performance consistent with the actual job performance requireme...",0,{},{},1761969600000,2025-11-01 00:00:00,,,[],{},30443459,[],{},"California City, CA",,[],,,,,1749049853000,2025-06-04 11:10:53,,,,,25-00111,getmore,113457.816837,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1754280000000,2025-08-04 00:00:00,,"Mental Health Coordinator - LPC, LCSW, LMFT",
{},Confidential,"Job Title:     			   Licensed Practical Nurse (LPN)     		     		     			         			         		     		     			      Department:     			   504 : Cibola     		     		     			      Job Category:     			   Health Services - Travel     		     		     			      Address:      			   2000 Cibola Loop, Cibola,Milan,87021     		     		     			         			         		     		     			         			         		     	...",0,{},{},1755921600000,2025-08-23 00:00:00,,,[],{},30443405,[],{},"Milan, NM",,[],,,,,1749049596000,2025-06-04 11:06:36,,,,,25-00110,getmore,113457.816878916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1750132800000,2025-06-17 00:00:00,,Licensed Practical Nurse (LPN),
{},Confidential,"Duties:    			    			    &quot;In our organization, these professionals are placed in the position of Mental Health Coordinator to plan and provide clinical mental health services of a non-medical nature in the facility.      			  The successful candidate should be able to perform ALL of the following functions at a pace and level of performance consistent with the actual job performance requireme...",0,{},{},1761969600000,2025-11-01 00:00:00,,,[],{},30443271,[],{},"California City, CA",,[],,,,,1749049151000,2025-06-04 10:59:11,,,,,25-00109,getmore,113457.81692025,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=241&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1754280000000,2025-08-04 00:00:00,,"Mental Health Coordinator - LPC, LCSW, LMFT",
